1.027499	1.033953	1.034205	1.030058	1.023661	1.017569	1.018122
1.033953	1.034205	1.030058	1.023661	1.017569	1.014712	1.030285
1.034205	1.030058	1.023661	1.017569	1.014712	1.018122	1.052185
1.030058	1.023661	1.017569	1.014712	1.018122	1.030285	1.082272
1.023661	1.017569	1.014712	1.018122	1.030285	1.052185	1.115781
1.017569	1.014712	1.018122	1.030285	1.052185	1.082272	1.145484
1.014712	1.018122	1.030285	1.052185	1.082272	1.115781	1.164577
1.018122	1.030285	1.052185	1.082272	1.115781	1.145484	1.169838
1.030285	1.052185	1.082272	1.115781	1.145484	1.164577	1.162239
1.052185	1.082272	1.115781	1.145484	1.164577	1.169838	1.145265
1.082272	1.115781	1.145484	1.164577	1.169838	1.162239	1.123018
1.115781	1.145484	1.164577	1.169838	1.162239	1.145265	1.099141
1.145484	1.164577	1.169838	1.162239	1.145265	1.123018	1.076439
1.164577	1.169838	1.162239	1.145265	1.123018	1.099141	1.056806
1.169838	1.162239	1.145265	1.123018	1.099141	1.076439	1.041191
1.162239	1.145265	1.123018	1.099141	1.076439	1.056806	1.029549
1.145265	1.123018	1.099141	1.076439	1.056806	1.041191	1.020763
1.123018	1.099141	1.076439	1.056806	1.041191	1.029549	1.012659
1.099141	1.076439	1.056806	1.041191	1.029549	1.020763	1.002189
1.076439	1.056806	1.041191	1.029549	1.020763	1.012659	0.985975
1.056806	1.041191	1.029549	1.020763	1.012659	1.002189	0.961373
1.041191	1.029549	1.020763	1.012659	1.002189	0.985975	0.927878
1.029549	1.020763	1.012659	1.002189	0.985975	0.961373	0.887701
1.020763	1.012659	1.002189	0.985975	0.961373	0.927878	0.844748
1.012659	1.002189	0.985975	0.961373	0.927878	0.887701	0.803028
1.002189	0.985975	0.961373	0.927878	0.887701	0.844748	0.765798
0.985975	0.961373	0.927878	0.887701	0.844748	0.803028	0.735436
0.961373	0.927878	0.887701	0.844748	0.803028	0.765798	0.713515
0.927878	0.887701	0.844748	0.803028	0.765798	0.735436	0.700766
0.887701	0.844748	0.803028	0.765798	0.735436	0.713515	0.696985
0.844748	0.803028	0.765798	0.735436	0.713515	0.700766	0.701059
0.803028	0.765798	0.735436	0.713515	0.700766	0.696985	0.711217
0.765798	0.735436	0.713515	0.700766	0.696985	0.701059	0.725485
0.735436	0.713515	0.700766	0.696985	0.701059	0.711217	0.742205
0.713515	0.700766	0.696985	0.701059	0.711217	0.725485	0.760487
0.700766	0.696985	0.701059	0.711217	0.725485	0.742205	0.780547
0.696985	0.701059	0.711217	0.725485	0.742205	0.760487	0.803796
0.701059	0.711217	0.725485	0.742205	0.760487	0.780547	0.832465
0.711217	0.725485	0.742205	0.760487	0.780547	0.803796	0.868391
0.725485	0.742205	0.760487	0.780547	0.803796	0.832465	0.911255
0.742205	0.760487	0.780547	0.803796	0.832465	0.868391	0.957877
0.760487	0.780547	0.803796	0.832465	0.868391	0.911255	1.003735
0.780547	0.803796	0.832465	0.868391	0.911255	0.957877	1.045223
0.803796	0.832465	0.868391	0.911255	0.957877	1.003735	1.080692
0.832465	0.868391	0.911255	0.957877	1.003735	1.045223	1.110207
0.868391	0.911255	0.957877	1.003735	1.045223	1.080692	1.134864
0.911255	0.957877	1.003735	1.045223	1.080692	1.110207	1.156158
0.957877	1.003735	1.045223	1.080692	1.110207	1.134864	1.175524
1.003735	1.045223	1.080692	1.110207	1.134864	1.156158	1.194054
1.045223	1.080692	1.110207	1.134864	1.156158	1.175524	1.212379
1.080692	1.110207	1.134864	1.156158	1.175524	1.194054	1.230695
1.110207	1.134864	1.156158	1.175524	1.194054	1.212379	1.248884
1.134864	1.156158	1.175524	1.194054	1.212379	1.230695	1.26664
1.156158	1.175524	1.194054	1.212379	1.230695	1.248884	1.28348
1.175524	1.194054	1.212379	1.230695	1.248884	1.26664	1.2985
1.194054	1.212379	1.230695	1.248884	1.26664	1.28348	1.309769
1.212379	1.230695	1.248884	1.26664	1.28348	1.2985	1.313696
1.230695	1.248884	1.26664	1.28348	1.2985	1.309769	1.30566
1.248884	1.26664	1.28348	1.2985	1.309769	1.313696	1.282615
1.26664	1.28348	1.2985	1.309769	1.313696	1.30566	1.245222
1.28348	1.2985	1.309769	1.313696	1.30566	1.282615	1.19702
1.2985	1.309769	1.313696	1.30566	1.282615	1.245222	1.142193
1.309769	1.313696	1.30566	1.282615	1.245222	1.19702	1.084148
1.313696	1.30566	1.282615	1.245222	1.19702	1.142193	1.025192
1.30566	1.282615	1.245222	1.19702	1.142193	1.084148	0.966703
1.282615	1.245222	1.19702	1.142193	1.084148	1.025192	0.909441
1.245222	1.19702	1.142193	1.084148	1.025192	0.966703	0.853817
1.19702	1.142193	1.084148	1.025192	0.966703	0.909441	0.800079
1.142193	1.084148	1.025192	0.966703	0.909441	0.853817	0.748416
1.084148	1.025192	0.966703	0.909441	0.853817	0.800079	0.698999
1.025192	0.966703	0.909441	0.853817	0.800079	0.748416	0.651991
0.966703	0.909441	0.853817	0.800079	0.748416	0.698999	0.607558
0.909441	0.853817	0.800079	0.748416	0.698999	0.651991	0.565929
0.853817	0.800079	0.748416	0.698999	0.651991	0.607558	0.527497
0.800079	0.748416	0.698999	0.651991	0.607558	0.565929	0.492962
0.748416	0.698999	0.651991	0.607558	0.565929	0.527497	0.463451
0.698999	0.651991	0.607558	0.565929	0.527497	0.492962	0.440647
0.651991	0.607558	0.565929	0.527497	0.492962	0.463451	0.426956
0.607558	0.565929	0.527497	0.492962	0.463451	0.440647	0.425606
0.565929	0.527497	0.492962	0.463451	0.440647	0.426956	0.44032
0.527497	0.492962	0.463451	0.440647	0.426956	0.425606	0.474057
0.492962	0.463451	0.440647	0.426956	0.425606	0.44032	0.526868
0.463451	0.440647	0.426956	0.425606	0.44032	0.474057	0.594386
0.440647	0.426956	0.425606	0.44032	0.474057	0.526868	0.668819
0.426956	0.425606	0.44032	0.474057	0.526868	0.594386	0.741983
0.425606	0.44032	0.474057	0.526868	0.594386	0.668819	0.807811
0.44032	0.474057	0.526868	0.594386	0.668819	0.741983	0.863005
0.474057	0.526868	0.594386	0.668819	0.741983	0.807811	0.906455
0.526868	0.594386	0.668819	0.741983	0.807811	0.863005	0.938388
0.594386	0.668819	0.741983	0.807811	0.863005	0.906455	0.95973
0.668819	0.741983	0.807811	0.863005	0.906455	0.938388	0.971732
0.741983	0.807811	0.863005	0.906455	0.938388	0.95973	0.975805
0.807811	0.863005	0.906455	0.938388	0.95973	0.971732	0.973487
0.863005	0.906455	0.938388	0.95973	0.971732	0.975805	0.96648
0.906455	0.938388	0.95973	0.971732	0.975805	0.973487	0.956735
0.938388	0.95973	0.971732	0.975805	0.973487	0.96648	0.94657
0.95973	0.971732	0.975805	0.973487	0.96648	0.956735	0.938761
0.971732	0.975805	0.973487	0.96648	0.956735	0.94657	0.936469
0.975805	0.973487	0.96648	0.956735	0.94657	0.938761	0.942809
0.973487	0.96648	0.956735	0.94657	0.938761	0.936469	0.959995
0.96648	0.956735	0.94657	0.938761	0.936469	0.942809	0.988265
0.956735	0.94657	0.938761	0.936469	0.942809	0.959995	1.02491
0.94657	0.938761	0.936469	0.942809	0.959995	0.988265	1.064101
0.938761	0.936469	0.942809	0.959995	0.988265	1.02491	1.098665
0.936469	0.942809	0.959995	0.988265	1.02491	1.064101	1.123405
0.942809	0.959995	0.988265	1.02491	1.064101	1.098665	1.13706
0.959995	0.988265	1.02491	1.064101	1.098665	1.123405	1.141552
0.988265	1.02491	1.064101	1.098665	1.123405	1.13706	1.140181
1.02491	1.064101	1.098665	1.123405	1.13706	1.141552	1.136291
1.064101	1.098665	1.123405	1.13706	1.141552	1.140181	1.132636
1.098665	1.123405	1.13706	1.141552	1.140181	1.136291	1.131148
1.123405	1.13706	1.141552	1.140181	1.136291	1.132636	1.132844
1.13706	1.141552	1.140181	1.136291	1.132636	1.131148	1.137804
1.141552	1.140181	1.136291	1.132636	1.131148	1.132844	1.145212
1.140181	1.136291	1.132636	1.131148	1.132844	1.137804	1.153459
1.136291	1.132636	1.131148	1.132844	1.137804	1.145212	1.160217
1.132636	1.131148	1.132844	1.137804	1.145212	1.153459	1.162401
1.131148	1.132844	1.137804	1.145212	1.153459	1.160217	1.156239
1.132844	1.137804	1.145212	1.153459	1.160217	1.162401	1.138207
1.137804	1.145212	1.153459	1.160217	1.162401	1.156239	1.107121
1.145212	1.153459	1.160217	1.162401	1.156239	1.138207	1.065472
1.153459	1.160217	1.162401	1.156239	1.138207	1.107121	1.018065
1.160217	1.162401	1.156239	1.138207	1.107121	1.065472	0.969583
1.162401	1.156239	1.138207	1.107121	1.065472	1.018065	0.923356
1.156239	1.138207	1.107121	1.065472	1.018065	0.969583	0.881269
1.138207	1.107121	1.065472	1.018065	0.969583	0.923356	0.844032
1.107121	1.065472	1.018065	0.969583	0.923356	0.881269	0.811458
1.065472	1.018065	0.969583	0.923356	0.881269	0.844032	0.782721
1.018065	0.969583	0.923356	0.881269	0.844032	0.811458	0.756648
0.969583	0.923356	0.881269	0.844032	0.811458	0.782721	0.732041
0.923356	0.881269	0.844032	0.811458	0.782721	0.756648	0.707977
0.881269	0.844032	0.811458	0.782721	0.756648	0.732041	0.684032
0.844032	0.811458	0.782721	0.756648	0.732041	0.707977	0.660379
0.811458	0.782721	0.756648	0.732041	0.707977	0.684032	0.637844
0.782721	0.756648	0.732041	0.707977	0.684032	0.660379	0.617994
0.756648	0.732041	0.707977	0.684032	0.660379	0.637844	0.603317
0.732041	0.707977	0.684032	0.660379	0.637844	0.617994	0.597306
0.707977	0.684032	0.660379	0.637844	0.617994	0.603317	0.604023
0.684032	0.660379	0.637844	0.617994	0.603317	0.597306	0.626663
0.660379	0.637844	0.617994	0.603317	0.597306	0.604023	0.665554
0.637844	0.617994	0.603317	0.597306	0.604023	0.626663	0.717249
0.617994	0.603317	0.597306	0.604023	0.626663	0.665554	0.775948
0.603317	0.597306	0.604023	0.626663	0.665554	0.717249	0.835981
0.597306	0.604023	0.626663	0.665554	0.717249	0.775948	0.893317
0.604023	0.626663	0.665554	0.717249	0.775948	0.835981	0.945695
0.626663	0.665554	0.717249	0.775948	0.835981	0.893317	0.992089
0.665554	0.717249	0.775948	0.835981	0.893317	0.945695	1.032149
0.717249	0.775948	0.835981	0.893317	0.945695	0.992089	1.065827
0.775948	0.835981	0.893317	0.945695	0.992089	1.032149	1.093216
0.835981	0.893317	0.945695	0.992089	1.032149	1.065827	1.114525
0.893317	0.945695	0.992089	1.032149	1.065827	1.093216	1.13014
0.945695	0.992089	1.032149	1.065827	1.093216	1.114525	1.140719
0.992089	1.032149	1.065827	1.093216	1.114525	1.13014	1.147307
1.032149	1.065827	1.093216	1.114525	1.13014	1.140719	1.151472
1.065827	1.093216	1.114525	1.13014	1.140719	1.147307	1.155376
1.093216	1.114525	1.13014	1.140719	1.147307	1.151472	1.161622
1.114525	1.13014	1.140719	1.147307	1.151472	1.155376	1.172652
1.13014	1.140719	1.147307	1.151472	1.155376	1.161622	1.189671
1.140719	1.147307	1.151472	1.155376	1.161622	1.172652	1.211384
1.147307	1.151472	1.155376	1.161622	1.172652	1.189671	1.233268
1.151472	1.155376	1.161622	1.172652	1.189671	1.211384	1.248462
1.155376	1.161622	1.172652	1.189671	1.211384	1.233268	1.250668
1.161622	1.172652	1.189671	1.211384	1.233268	1.248462	1.237057
1.172652	1.189671	1.211384	1.233268	1.248462	1.250668	1.208749
1.189671	1.211384	1.233268	1.248462	1.250668	1.237057	1.169213
1.211384	1.233268	1.248462	1.250668	1.237057	1.208749	1.122479
1.233268	1.248462	1.250668	1.237057	1.208749	1.169213	1.072115
1.248462	1.250668	1.237057	1.208749	1.169213	1.122479	1.020906
1.250668	1.237057	1.208749	1.169213	1.122479	1.072115	0.970856
1.237057	1.208749	1.169213	1.122479	1.072115	1.020906	0.923279
1.208749	1.169213	1.122479	1.072115	1.020906	0.970856	0.878864
1.169213	1.122479	1.072115	1.020906	0.970856	0.923279	0.837673
1.122479	1.072115	1.020906	0.970856	0.923279	0.878864	0.799122
1.072115	1.020906	0.970856	0.923279	0.878864	0.837673	0.762077
1.020906	0.970856	0.923279	0.878864	0.837673	0.799122	0.725223
0.970856	0.923279	0.878864	0.837673	0.799122	0.762077	0.68768
0.923279	0.878864	0.837673	0.799122	0.762077	0.725223	0.649539
0.878864	0.837673	0.799122	0.762077	0.725223	0.68768	0.611928
0.837673	0.799122	0.762077	0.725223	0.68768	0.649539	0.576625
0.799122	0.762077	0.725223	0.68768	0.649539	0.611928	0.545677
0.762077	0.725223	0.68768	0.649539	0.611928	0.576625	0.521332
0.725223	0.68768	0.649539	0.611928	0.576625	0.545677	0.506185
0.68768	0.649539	0.611928	0.576625	0.545677	0.521332	0.503249
0.649539	0.611928	0.576625	0.545677	0.521332	0.506185	0.515553
0.611928	0.576625	0.545677	0.521332	0.506185	0.503249	0.545016
0.576625	0.545677	0.521332	0.506185	0.503249	0.515553	0.590971
0.545677	0.521332	0.506185	0.503249	0.515553	0.545016	0.649578
0.521332	0.506185	0.503249	0.515553	0.545016	0.590971	0.714975
0.506185	0.503249	0.515553	0.545016	0.590971	0.649578	0.781321
0.503249	0.515553	0.545016	0.590971	0.649578	0.714975	0.844174
0.515553	0.545016	0.590971	0.649578	0.714975	0.781321	0.900712
0.545016	0.590971	0.649578	0.714975	0.781321	0.844174	0.949309
0.590971	0.649578	0.714975	0.781321	0.844174	0.900712	0.989066
0.649578	0.714975	0.781321	0.844174	0.900712	0.949309	1.019593
0.714975	0.781321	0.844174	0.900712	0.949309	0.989066	1.041016
0.781321	0.844174	0.900712	0.949309	0.989066	1.019593	1.054012
0.844174	0.900712	0.949309	0.989066	1.019593	1.041016	1.059763
0.900712	0.949309	0.989066	1.019593	1.041016	1.054012	1.059877
0.949309	0.989066	1.019593	1.041016	1.054012	1.059763	1.056343
0.989066	1.019593	1.041016	1.054012	1.059763	1.059877	1.05153
1.019593	1.041016	1.054012	1.059763	1.059877	1.056343	1.048181
1.041016	1.054012	1.059763	1.059877	1.056343	1.05153	1.049234
1.054012	1.059763	1.059877	1.056343	1.05153	1.048181	1.057364
1.059763	1.059877	1.056343	1.05153	1.048181	1.049234	1.074217
1.059877	1.056343	1.05153	1.048181	1.049234	1.057364	1.099463
1.056343	1.05153	1.048181	1.049234	1.057364	1.074217	1.129911
1.05153	1.048181	1.049234	1.057364	1.074217	1.099463	1.159358
1.048181	1.049234	1.057364	1.074217	1.099463	1.129911	1.180342
1.049234	1.057364	1.074217	1.099463	1.129911	1.159358	1.187519
1.057364	1.074217	1.099463	1.129911	1.159358	1.180342	1.179893
1.074217	1.099463	1.129911	1.159358	1.180342	1.187519	1.160138
1.099463	1.129911	1.159358	1.180342	1.187519	1.179893	1.1325
1.129911	1.159358	1.180342	1.187519	1.179893	1.160138	1.101156
1.159358	1.180342	1.187519	1.179893	1.160138	1.1325	1.069486
1.180342	1.187519	1.179893	1.160138	1.1325	1.101156	1.039921
1.187519	1.179893	1.160138	1.1325	1.101156	1.069486	1.013946
1.179893	1.160138	1.1325	1.101156	1.069486	1.039921	0.992104
1.160138	1.1325	1.101156	1.069486	1.039921	1.013946	0.973929
1.1325	1.101156	1.069486	1.039921	1.013946	0.992104	0.957909
1.101156	1.069486	1.039921	1.013946	0.992104	0.973929	0.941608
1.069486	1.039921	1.013946	0.992104	0.973929	0.957909	0.922086
1.039921	1.013946	0.992104	0.973929	0.957909	0.941608	0.896761
1.013946	0.992104	0.973929	0.957909	0.941608	0.922086	0.86454
0.992104	0.973929	0.957909	0.941608	0.922086	0.896761	0.826563
0.973929	0.957909	0.941608	0.922086	0.896761	0.86454	0.785791
0.957909	0.941608	0.922086	0.896761	0.86454	0.826563	0.745799
0.941608	0.922086	0.896761	0.86454	0.826563	0.785791	0.709874
0.922086	0.896761	0.86454	0.826563	0.785791	0.745799	0.680764
0.896761	0.86454	0.826563	0.785791	0.745799	0.709874	0.660696
0.86454	0.826563	0.785791	0.745799	0.709874	0.680764	0.651282
0.826563	0.785791	0.745799	0.709874	0.680764	0.660696	0.653232
0.785791	0.745799	0.709874	0.680764	0.660696	0.651282	0.666083
0.745799	0.709874	0.680764	0.660696	0.651282	0.653232	0.688225
0.709874	0.680764	0.660696	0.651282	0.653232	0.666083	0.717346
0.680764	0.660696	0.651282	0.653232	0.666083	0.688225	0.751092
0.660696	0.651282	0.653232	0.666083	0.688225	0.717346	0.787658
0.651282	0.653232	0.666083	0.688225	0.717346	0.751092	0.826121
0.653232	0.666083	0.688225	0.717346	0.751092	0.787658	0.86643
0.666083	0.688225	0.717346	0.751092	0.787658	0.826121	0.908937
0.688225	0.717346	0.751092	0.787658	0.826121	0.86643	0.953453
0.717346	0.751092	0.787658	0.826121	0.86643	0.908937	0.998343
0.751092	0.787658	0.826121	0.86643	0.908937	0.953453	1.040707
0.787658	0.826121	0.86643	0.908937	0.953453	0.998343	1.07771
0.826121	0.86643	0.908937	0.953453	0.998343	1.040707	1.107795
0.86643	0.908937	0.953453	0.998343	1.040707	1.07771	1.130955
0.908937	0.953453	0.998343	1.040707	1.07771	1.107795	1.148364
0.953453	0.998343	1.040707	1.07771	1.107795	1.130955	1.161881
0.998343	1.040707	1.07771	1.107795	1.130955	1.148364	1.173615
1.040707	1.07771	1.107795	1.130955	1.148364	1.161881	1.185533
1.07771	1.107795	1.130955	1.148364	1.161881	1.173615	1.199113
1.107795	1.130955	1.148364	1.161881	1.173615	1.185533	1.215074
1.130955	1.148364	1.161881	1.173615	1.185533	1.199113	1.233217
1.148364	1.161881	1.173615	1.185533	1.199113	1.215074	1.252395
1.161881	1.173615	1.185533	1.199113	1.215074	1.233217	1.270558
1.173615	1.185533	1.199113	1.215074	1.233217	1.252395	1.284811
1.185533	1.199113	1.215074	1.233217	1.252395	1.270558	1.291496
1.199113	1.215074	1.233217	1.252395	1.270558	1.284811	1.286632
1.215074	1.233217	1.252395	1.270558	1.284811	1.291496	1.267273
1.233217	1.252395	1.270558	1.284811	1.291496	1.286632	1.233267
1.252395	1.270558	1.284811	1.291496	1.286632	1.267273	1.18754
1.270558	1.284811	1.291496	1.286632	1.267273	1.233267	1.134458
1.284811	1.291496	1.286632	1.267273	1.233267	1.18754	1.078063
1.291496	1.286632	1.267273	1.233267	1.18754	1.134458	1.021283
1.286632	1.267273	1.233267	1.18754	1.134458	1.078063	0.965883
1.267273	1.233267	1.18754	1.134458	1.078063	1.021283	0.912684
1.233267	1.18754	1.134458	1.078063	1.021283	0.965883	0.861823
1.18754	1.134458	1.078063	1.021283	0.965883	0.912684	0.813029
1.134458	1.078063	1.021283	0.965883	0.912684	0.861823	0.765889
1.078063	1.021283	0.965883	0.912684	0.861823	0.813029	0.72009
1.021283	0.965883	0.912684	0.861823	0.813029	0.765889	0.675568
0.965883	0.912684	0.861823	0.813029	0.765889	0.72009	0.632548
0.912684	0.861823	0.813029	0.765889	0.72009	0.675568	0.591509
0.861823	0.813029	0.765889	0.72009	0.675568	0.632548	0.553138
0.813029	0.765889	0.72009	0.675568	0.632548	0.591509	0.518356
0.765889	0.72009	0.675568	0.632548	0.591509	0.553138	0.488427
0.72009	0.675568	0.632548	0.591509	0.553138	0.518356	0.46515
0.675568	0.632548	0.591509	0.553138	0.518356	0.488427	0.451069
0.632548	0.591509	0.553138	0.518356	0.488427	0.46515	0.449518
0.591509	0.553138	0.518356	0.488427	0.46515	0.451069	0.464138
0.553138	0.518356	0.488427	0.46515	0.451069	0.449518	0.497449
0.518356	0.488427	0.46515	0.451069	0.449518	0.464138	0.548889
0.488427	0.46515	0.451069	0.449518	0.464138	0.497449	0.613937
0.46515	0.451069	0.449518	0.464138	0.497449	0.548889	0.685516
0.451069	0.449518	0.464138	0.497449	0.548889	0.613937	0.756539
0.449518	0.464138	0.497449	0.548889	0.613937	0.685516	0.821649
0.464138	0.497449	0.548889	0.613937	0.685516	0.756539	0.877611
0.497449	0.548889	0.613937	0.685516	0.756539	0.821649	0.922941
0.548889	0.613937	0.685516	0.756539	0.821649	0.877611	0.957377
0.613937	0.685516	0.756539	0.821649	0.877611	0.922941	0.981433
0.685516	0.756539	0.821649	0.877611	0.922941	0.957377	0.996094
0.756539	0.821649	0.877611	0.922941	0.957377	0.981433	1.002626
0.821649	0.877611	0.922941	0.957377	0.981433	0.996094	1.002505
0.877611	0.922941	0.957377	0.981433	0.996094	1.002626	0.997416
0.922941	0.957377	0.981433	0.996094	1.002626	1.002505	0.989331
0.957377	0.981433	0.996094	1.002626	1.002505	0.997416	0.980616
0.981433	0.996094	1.002626	1.002505	0.997416	0.989331	0.974093
0.996094	1.002626	1.002505	0.997416	0.989331	0.980616	0.972911
1.002626	1.002505	0.997416	0.989331	0.980616	0.974093	0.980045
1.002505	0.997416	0.989331	0.980616	0.974093	0.972911	0.997456
